CryoSlept,NoCryoSleep,RoomService,Spa,VRDeck,TotalSpent,Europa,Earth,B,InGroup,55 Cancri e,C,S,P,E,TRAPPIST-1e,Transported
0,1,1663.0,229.0,0.0,2154.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,1910.0,0.0,4688.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,953.0,0.0,0.0,1309.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,622.0,8.0,630.0,0,1,0,0,0,0,0,1,0,1,0
0,1,1157.0,0.0,0.0,1235.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,889.0,1090.0,2293.0,1,0,0,0,0,0,0,1,1,1,0
0,1,0.0,0.0,900.0,1818.0,0,1,0,0,0,0,1,0,0,1,0
0,1,279.0,718.0,0.0,1048.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,7.0,6.0,13.0,749.0,0,1,0,1,1,0,1,0,0,0,0
0,1,293.0,1.0,200.0,1384.0,0,1,0,1,0,0,1,0,0,1,0
0,1,644.0,0.0,2.0,646.0,0,1,0,1,0,0,1,0,0,1,0
0,1,4.0,20.0,831.0,864.0,0,1,0,1,0,0,1,0,0,1,0
0,1,753.0,0.0,0.0,753.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,860.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,154.0,0.0,748.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,521.0,4.0,4296.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
0,1,5.0,181.0,3027.0,11465.0,1,0,0,0,1,0,1,0,0,0,0
0,1,116.0,2.0,227.0,643.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,532.0,756.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0
0,1,0.0,0.0,2478.0,3225.0,1,0,0,0,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1
0,1,0.0,751.0,4.0,774.0,0,1,0,0,0,0,1,0,0,0,0
0,1,539.0,900.0,0.0,1444.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,30.0,0.0,692.0,0,1,0,0,0,0,1,0,0,1,1
0,1,598.0,118.0,0.0,716.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,1,1
0,1,19.0,421.0,517.0,4560.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,0.0,8182.0,16338.0,1,0,0,1,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,6.0,0.0,401.0,1,0,0,1,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,73.0,748.0,3453.0,1,0,0,1,0,0,1,0,1,1,0
0,1,209.0,171.0,472.0,3575.0,1,0,0,1,0,0,1,0,1,1,0
0,1,625.0,0.0,0.0,627.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,6.0,0.0,0.0,888.0,0,1,0,0,0,0,0,1,0,1,1
0,1,1282.0,495.0,0.0,1782.0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,487.0,12.0,0.0,559.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,881.0,884.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1
0,1,22.0,0.0,1.0,704.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,0.0,746.0,800.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1
0,1,3.0,1773.0,0.0,1779.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,136.0,32.0,5326.0,1,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,1054.0,645.0,0.0,2384.0,0,0,0,1,0,0,0,1,0,1,0
0,1,32.0,0.0,0.0,1288.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,85.0,0.0,248.0,1463.0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,14.0,12.0,9.0,1681.0,0,1,0,0,0,0,0,1,1,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,201.0,0.0,0.0,1020.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,208.0,587.0,908.0,0,1,0,1,0,0,1,0,0,1,0
0,1,5.0,123.0,440.0,1234.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,18.0,797.0,0,1,0,1,0,0,1,0,0,1,0
0,1,72.0,0.0,809.0,899.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,1149.0,249.0,1441.0,0,1,0,0,0,0,1,0,0,1,0
0,1,511.0,267.0,0.0,778.0,0,1,0,0,0,0,1,0,0,1,0
0,1,749.0,0.0,29.0,794.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
0,1,499.0,1.0,1.0,694.0,0,1,0,0,1,0,1,0,0,0,0
0,1,2.0,8.0,0.0,888.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,795.0,69.0,908.0,0,1,0,0,0,0,1,0,0,1,0
0,1,1007.0,9.0,0.0,1016.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,686.0,173.0,3866.0,1,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,309.0,0.0,463.0,772.0,0,1,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,52.0,465.0,79.0,1208.0,0,1,0,1,1,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,875.0,0.0,888.0,0,1,0,0,0,0,1,0,0,1,0
0,1,396.0,0.0,0.0,1049.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,324.0,0.0,810.0,0,1,0,0,0,0,0,1,0,1,0
0,1,84.0,629.0,0.0,721.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,32.0,0.0,0.0,1040.0,0,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,304.0,946.0,0.0,1298.0,0,0,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,918.0,2346.0,3267.0,1,0,1,1,0,0,1,0,0,1,0
0,1,86.0,0.0,0.0,2013.0,0,0,0,0,0,0,0,1,0,1,1
0,1,29.0,0.0,124.0,2786.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,369.0,515.0,884.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
0,1,0.0,56.0,0.0,4445.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,22.0,0.0,902.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,453.0,17.0,704.0,0,1,0,0,0,0,0,1,0,1,0
0,1,67.0,0.0,86.0,807.0,0,1,0,0,0,0,1,0,0,1,0
0,1,1242.0,0.0,0.0,1896.0,0,0,0,0,0,0,1,0,1,1,0
0,1,1852.0,0.0,7.0,2729.0,0,0,0,1,0,0,0,1,0,1,0
0,1,1150.0,1.0,11.0,1337.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
0,1,1309.0,0.0,0.0,1309.0,0,0,0,0,0,0,1,0,0,1,0
0,1,5.0,22.0,639.0,666.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,1866.0,676.0,2542.0,1,0,0,0,0,1,0,1,0,1,1
0,1,1722.0,87.0,920.0,7792.0,1,0,0,0,0,1,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,4.0,0.0,0.0,871.0,0,1,0,1,0,0,1,0,0,1,0
0,1,218.0,497.0,0.0,2982.0,0,0,0,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1
0,1,836.0,0.0,49.0,885.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,3266.0,1,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1
0,1,467.0,0.0,287.0,754.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,31.0,6201.0,6872.0,1,0,0,1,0,0,1,0,0,1,0
0,1,0.0,2.0,654.0,3605.0,0,1,0,1,1,0,1,0,0,0,1
0,1,380.0,0.0,85.0,803.0,0,1,0,0,0,0,1,0,0,1,0
0,1,532.0,1.0,0.0,574.0,0,1,0,0,1,0,0,1,0,0,0
0,1,2.0,37.0,0.0,698.0,0,1,0,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,1399.0,0.0,0.0,1399.0,0,0,0,1,0,0,0,1,0,1,0
0,1,149.0,731.0,0.0,1074.0,0,0,0,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1
0,1,0.0,0.0,75.0,804.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,0.0,693.0,693.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,4864.0,3902.0,8815.0,1,0,0,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0,0,1
0,1,0.0,48.0,0.0,790.0,0,1,0,0,0,0,1,0,1,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,773.0,0.0,1.0,774.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,799.0,4.0,0.0,803.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,988.0,2274.0,3098.0,6360.0,1,0,0,0,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,697.0,0.0,0.0,1299.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,506.0,829.0,0.0,1337.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,1831.0,1797.0,3889.0,1,0,0,1,0,0,1,0,0,1,0
0,1,0.0,1098.0,2065.0,6879.0,1,0,0,1,0,0,1,0,0,1,0
0,1,477.0,0.0,46.0,690.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,408.0,293.0,701.0,1,0,0,1,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,1,1
0,1,0.0,1294.0,274.0,3785.0,1,0,0,1,1,0,1,0,1,0,0
0,1,1403.0,0.0,0.0,2653.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,30.0,372.0,0.0,953.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,16.0,248.0,2056.0,0,1,0,0,0,0,1,0,0,0,0
0,1,41.0,0.0,647.0,774.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,49.0,0.0,46.0,775.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,642.0,612.0,2927.0,1,0,0,1,1,0,1,0,0,0,0
0,1,0.0,1030.0,2273.0,3994.0,1,0,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,616.0,616.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
0,1,336.0,0.0,0.0,777.0,0,1,0,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,435.0,4.0,0.0,1896.0,0,0,0,1,0,0,1,0,1,1,1
0,1,0.0,115.0,0.0,753.0,0,1,0,0,1,0,1,0,0,0,1
0,1,1.0,0.0,484.0,730.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1
0,1,64.0,0.0,640.0,704.0,0,1,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,963.0,1.0,0.0,1298.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,2810.0,9.0,3324.0,0,1,0,0,0,0,1,0,0,1,0
0,1,462.0,0.0,240.0,702.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,788.0,3.0,791.0,0,1,0,0,0,0,1,0,1,1,0
0,1,0.0,2750.0,2367.0,12386.0,1,0,0,0,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,2.0,842.0,0,1,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,1535.0,0.0,1535.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,2256.0,0.0,3539.0,0,1,0,0,1,0,0,1,0,0,0
0,1,781.0,0.0,0.0,814.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,86.0,0.0,0.0,756.0,0,1,0,0,0,0,1,0,0,0,0
0,1,163.0,245.0,95.0,703.0,0,1,0,0,0,0,0,1,0,1,0
0,1,9.0,5577.0,1483.0,8434.0,1,0,1,0,1,0,0,1,0,0,0
0,1,0.0,2148.0,319.0,2480.0,1,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0.0,0.0,510.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,1025.0,0,1,0,0,0,0,0,1,0,1,1
0,1,1214.0,0.0,619.0,2578.0,0,0,0,0,0,0,1,0,0,1,0
0,1,44.0,0.0,9.0,1394.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,289.0,112.0,0.0,703.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,3137.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,22.0,0.0,784.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,2.0,0.0,637.0,0,1,0,0,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,0.0,206.0,2684.0,2890.0,1,0,1,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,649.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,4210.0,58.0,0.0,4272.0,0,1,0,0,0,0,1,0,1,1,0
0,1,1.0,0.0,33.0,803.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,733.0,739.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,324.0,0.0,0.0,870.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,1.0,564.0,13.0,5283.0,1,0,1,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,341.0,2.0,16.0,969.0,0,1,0,0,0,0,0,1,0,1,1
0,1,52.0,334.0,176.0,694.0,0,1,0,0,0,0,1,0,0,0,0
0,1,725.0,0.0,0.0,2366.0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,857.0,33.0,0.0,1048.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,0.0,2.0,1573.0,0,1,0,0,0,0,0,1,0,1,0
0,1,1.0,14.0,1491.0,1507.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1
0,1,0.0,9655.0,859.0,12668.0,1,0,0,1,1,1,1,0,0,0,0
0,1,0.0,44.0,562.0,3676.0,1,0,0,1,0,1,1,0,0,1,1
0,1,1997.0,0.0,0.0,1997.0,0,0,0,1,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,7953.0,10320.0,1,0,0,1,1,1,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,1669.0,49.0,2791.0,1,0,0,1,0,1,0,1,0,1,1
0,1,112.0,396.0,0.0,773.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1
0,1,29.0,332.0,270.0,631.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,665.0,6329.0,11326.0,1,0,0,1,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,1004.0,0.0,17.0,3444.0,1,0,0,1,0,1,1,0,0,1,1
0,1,1.0,5.0,119.0,5735.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,677.0,0.0,761.0,0,1,0,0,0,0,1,0,0,1,0
0,1,32.0,0.0,0.0,672.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,37.0,0.0,645.0,0,1,0,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,687.0,10.0,702.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
0,1,1161.0,0.0,0.0,1180.0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,8243.0,3220.0,2285.0,14028.0,1,0,0,0,1,1,0,1,0,0,0
0,1,0.0,1873.0,45.0,3747.0,1,0,0,0,1,0,1,0,1,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,39.0,33.0,518.0,737.0,0,1,0,0,1,0,1,0,0,0,0
0,1,0.0,110.0,1132.0,5133.0,1,0,1,1,1,0,1,0,0,0,0
0,1,2.0,4952.0,1734.0,11639.0,1,0,1,1,1,0,1,0,0,0,0
0,1,244.0,297.0,23.0,1056.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,1711.0,219.0,1982.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,716.0,0.0,716.0,0,1,0,0,0,0,0,1,0,1,0
0,1,188.0,1443.0,555.0,2329.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,34.0,0.0,884.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,65.0,88.0,9811.0,9964.0,1,0,0,0,1,1,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,319.0,8.0,0.0,6658.0,0,0,0,0,1,0,1,0,0,0,1
0,1,0.0,667.0,0.0,732.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,770.0,0.0,0.0,2071.0,0,0,0,0,0,0,0,1,1,1,1
0,1,18.0,1254.0,2.0,6029.0,1,0,0,0,1,1,0,1,0,0,1
0,1,49.0,0.0,0.0,1348.0,0,0,0,0,0,0,0,1,0,1,1
0,1,1264.0,473.0,337.0,3897.0,0,0,0,0,0,0,1,0,0,1,0
0,1,3784.0,1770.0,880.0,7497.0,1,0,1,1,0,0,0,1,0,1,0
0,1,0.0,0.0,3884.0,4413.0,1,0,1,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,2.0,1.0,2039.0,0,1,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,1
0,1,490.0,195.0,0.0,739.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,21.0,0.0,0.0,884.0,0,1,0,0,0,0,1,0,0,1,0
0,1,590.0,0.0,82.0,773.0,0,1,0,0,0,0,1,0,0,0,0
